id,sex,age,edu,drink
6214,1,3,1,4
6215,2,5,4,5
6216,2,4,7,3
6217,2,3,6,5
6218,1,4,6,3
6219,2,2,6,3
6220,2,5,5,3
6221,1,4,3,5
6222,2,2,2,1
6223,1,3,2,7
6224,1,6,2,6
6225,1,5,4,3
6226,1,6,1,6
6227,2,3,4,7
6228,1,2,1,5
6229,2,4,6,3
6230,2,7,2,5
6231,1,4,6,7
6232,2,1,6,4
6233,2,7,5,4
6234,2,3,7,5
6235,2,2,3,4
6236,1,5,1,5
6237,2,5,3,5
6238,2,1,4,6
6239,2,3,4,5
6240,2,3,7,6
6241,2,4,6,3
6242,2,6,99,3
6243,1,2,3,5
6244,1,5,4,1
6245,2,4,2,4
6246,1,4,6,5
6247,2,6,1,7
6248,1,5,4,5
6249,1,6,3,2
6250,2,2,6,5
6251,2,4,4,3
6252,1,7,1,1
6253,2,3,2,7
6254,1,5,3,4
6255,1,1,1,3
6256,2,5,4,3
6257,1,3,6,6
6258,1,1,2,7
6259,1,1,2,5
6260,1,6,1,3
6261,1,1,2,5
6262,2,5,2,7
6263,1,6,2,1
6264,2,5,3,7
6265,2,2,5,3
6266,2,6,1,7
6267,2,5,4,3
6268,1,2,3,4
6269,2,6,1,7
6270,2,3,2,6
6271,1,6,1,5
6272,2,4,3,5
6273,2,6,1,6
6274,2,5,7,2
6275,1,3,2,5
6276,1,3,1,3
6277,2,6,2,6
6278,2,6,7,1
6279,1,3,4,5
6280,2,7,1,6
6281,2,6,7,5
6282,1,2,6,5
6283,2,2,1,7
6284,1,5,7,3
6285,2,4,4,6
6286,1,2,6,7
6287,2,3,4,3
6288,2,3,6,3
6289,2,1,6,2
6290,2,3,4,5
6291,2,5,2,1
6292,2,2,2,6
6293,1,7,1,7
6294,2,1,4,2
6295,2,6,5,5
6296,2,2,6,4
6297,1,4,2,7
6298,2,5,7,4
6299,1,5,1,5
6300,1,5,3,6
6301,2,5,4,3
6302,2,1,2,4
6303,1,4,2,3
6304,1,5,6,4
6305,1,5,2,3
6306,1,3,2,3
6307,2,2,4,7
6308,1,5,4,3
6309,2,5,2,1
6310,2,6,4,5
6311,1,2,7,7
6312,2,6,1,3
6313,2,7,4,3
6314,1,5,1,3
6315,2,4,6,6
6316,2,3,4,5
6317,1,5,3,7
6318,2,7,1,6
6319,1,4,7,2
6320,1,5,4,5
6321,1,3,6,3
6322,2,5,2,6
6323,2,5,2,4
6324,1,2,4,4
6325,2,6,2,6
6326,2,6,6,6
6327,2,6,2,7
6328,1,4,3,5
6329,2,6,1,5
6330,2,2,2,5
6331,2,3,6,6
6332,1,5,2,5
6333,2,3,5,5
6334,1,6,3,6
6335,2,7,2,6
6336,1,4,6,6
6337,2,5,6,6
6338,2,7,1,5
6339,2,5,2,7
6340,2,5,2,3
6341,2,6,2,7
6342,2,3,4,5
6343,2,5,2,6
6344,2,5,4,6
6345,2,7,1,6
6346,2,3,4,5
6347,2,5,3,5
6348,2,2,6,5
6349,1,2,2,3
6350,2,6,5,6
6351,1,5,4,6
6352,2,6,5,2
6353,2,4,4,5
6354,2,6,2,6
6355,2,3,4,4
6356,1,1,1,7
6357,2,3,5,6
6358,2,4,6,3
6359,1,4,7,4
6360,2,3,4,5
6361,1,4,6,6
6362,2,2,6,7
6363,2,4,6,6
6364,1,4,2,3
6365,1,1,1,7
6366,2,6,2,5
6367,1,5,2,3
6368,2,3,6,5
6369,2,5,5,3
6370,1,4,4,5
6371,1,1,2,5
6372,2,2,4,3
6373,1,2,6,4
6374,1,1,4,4
6375,2,6,4,6
6376,2,4,7,4
6377,2,4,2,2
6378,2,5,2,3
6379,1,1,3,5
6380,1,5,1,1
6381,2,3,4,5
6382,2,3,4,3
6383,1,6,1,3
6384,1,7,2,3
6385,1,5,7,2
6386,2,3,4,5
6387,1,2,4,5
6388,1,6,6,6
6389,2,6,3,7
6390,1,3,4,3
6391,2,5,4,2
6392,2,5,6,3
6393,2,4,7,3
6394,2,3,6,3
6395,2,7,1,4
6396,2,3,2,3
6397,2,1,1,5
6398,2,1,1,5
6399,1,6,1,6
6400,2,3,2,5
6401,1,4,2,7
6402,2,6,2,3
6403,2,6,1,5
6404,1,5,2,2
6405,2,3,6,4
6406,1,6,4,6
6407,1,6,2,5
6408,2,4,6,7
6409,1,6,1,6
6410,2,7,1,7
6411,1,7,97,97
6412,1,6,7,4
6413,2,7,1,6
6414,2,6,6,5
6415,2,4,4,3
6416,2,6,6,6
6417,1,2,1,6
6418,2,2,2,7
6419,1,1,2,7
6420,1,4,4,6
6421,2,6,1,7
6422,2,4,2,5
6423,2,7,2,5
6424,1,5,3,4
6425,1,3,3,4
6426,1,7,1,6
6427,1,5,2,3
6428,1,3,4,3
6429,2,5,2,1
6430,1,6,4,2
6431,1,2,3,6
6432,2,7,1,3
6433,2,4,5,4
6434,2,1,2,6
6435,2,6,2,5
6436,1,6,4,6
6437,1,6,2,4
6438,1,5,4,3
6439,2,5,2,5
6440,2,5,2,5
6441,2,1,4,7
6442,1,3,6,5
6443,1,2,2,2
6444,2,3,7,7
6445,2,7,2,5
6446,1,5,6,3
6447,1,3,1,5
6448,1,1,2,7
6449,1,3,4,5
6450,2,1,1,3
6451,1,6,2,3
6452,2,4,4,5
6453,1,4,1,4
6454,2,2,6,3
6455,2,6,1,2
6456,1,7,7,3
6457,1,5,1,3
6458,1,5,6,7
6459,1,2,4,7
6460,2,4,7,4
6461,2,5,5,3
6462,2,6,4,6
6463,1,3,3,3
6464,2,1,3,4
6465,1,5,1,7
6466,2,4,4,5
6467,1,4,4,3
6468,2,6,2,3
6469,1,6,6,5
6470,1,5,6,4
6471,1,6,1,4
6472,2,5,7,2
6473,1,5,6,4
6474,2,5,2,5
6475,2,1,2,7
6476,2,1,2,4
6477,2,5,1,6
6478,2,2,1,5
6479,1,7,5,5
6480,2,6,2,6
6481,1,2,4,2
6482,1,7,7,5
6483,1,4,1,3
6484,1,4,2,7
6485,2,6,4,5
6486,2,6,5,2
6487,1,1,1,7
6488,2,6,2,3
6489,2,6,4,6
6490,2,7,4,6
6491,1,6,2,3
6492,1,5,7,4
6493,1,3,4,3
6494,1,2,7,4
6495,2,2,6,5
6496,2,6,2,2
6497,2,7,3,5
6498,1,6,6,5
6499,2,3,6,4
6500,2,6,2,4
6501,1,7,3,6
6502,1,5,4,1
6503,1,5,1,7
6504,2,7,4,7
6505,2,5,4,7
6506,1,3,6,7
6507,2,5,2,7
6508,2,7,2,1
6509,1,2,6,6
6510,2,7,1,5
6511,1,4,3,3
6512,2,7,2,7
6513,1,6,6,3
6514,2,6,4,7
6515,2,2,4,6
6516,2,4,6,5
6517,1,2,3,3
6518,1,3,1,1
6519,2,6,6,3
6520,1,4,4,5
6521,2,5,6,2
6522,1,1,3,5
6523,2,7,4,7
6524,2,1,2,5
6525,1,4,2,7
6526,2,7,2,7
6527,1,1,2,6
6528,2,7,1,3
6529,2,3,6,4
6530,2,5,3,7
6531,1,4,5,1
6532,2,5,4,3
6533,1,7,6,1
6534,1,5,7,3
6535,1,6,4,1
6536,2,4,6,5
6537,2,2,2,7
6538,2,5,97,97
6539,2,6,2,7
6540,1,4,4,1
6541,2,3,7,7
6542,2,3,7,5
6543,2,6,6,6
6544,1,2,2,3
6545,1,5,7,5
6546,2,4,7,7
6547,2,5,6,3
6548,2,4,4,1
6549,2,3,6,4
6550,1,4,3,4
6551,2,3,7,6
6552,2,3,6,4
6553,1,5,1,2
6554,1,4,97,97
6555,1,3,4,3
6556,2,2,6,5
6557,2,5,3,5
6558,2,3,4,3
6559,1,6,2,5
6560,2,4,2,5
6561,1,7,1,7
6562,1,7,2,3
6563,2,7,6,5
6564,1,6,6,3
6565,2,3,4,3
6566,2,6,2,6
6567,2,2,2,6
6568,2,1,1,7
6569,1,5,2,1
6570,2,6,2,7
6571,1,2,7,2
6572,1,3,1,5
6573,2,6,4,1
6574,2,6,2,6
6575,1,4,2,7
6576,2,7,2,5
6577,2,3,2,6
6578,1,6,1,7
6579,1,5,4,1
6580,1,7,1,6
6581,2,7,4,6
6582,2,7,1,7
6583,1,6,3,2
6584,1,3,2,3
6585,2,7,1,7
6586,1,4,6,3
6587,2,5,7,4
6588,2,3,4,3
6589,1,2,7,2
6590,2,6,3,2
6591,2,4,2,6
6592,2,5,2,7
6593,2,3,6,2
6594,1,5,2,4
6595,2,6,4,5
6596,2,2,6,5
6597,1,5,6,2
6598,1,6,2,1
6599,2,2,4,5
6600,1,3,2,5
6601,1,3,6,5
6602,2,4,2,1
6603,2,7,1,6
6604,1,4,7,3
6605,2,5,2,3
6606,2,2,2,5
6607,2,3,4,3
6608,2,3,6,3
6609,1,4,6,7
6610,2,1,4,7
6611,2,4,4,4
6612,1,2,6,5
6613,1,1,1,6
6614,1,5,7,4
6615,2,5,3,3
6616,1,2,6,3
6617,1,5,1,6
6618,2,5,4,5
6619,1,4,2,6
6620,2,5,2,4
6621,2,6,1,3
6622,2,6,5,3
6623,2,7,4,3
6624,1,2,2,6
6625,2,6,6,1
6626,1,3,6,4
6627,1,6,1,7
6628,1,5,4,6
6629,1,2,5,4
6630,2,4,2,7
6631,1,5,4,3
6632,2,2,4,6
6633,1,3,6,6
6634,1,2,4,2
6635,1,2,2,5
6636,1,6,1,5
6637,1,7,2,5
6638,1,1,1,7
6639,2,6,7,6
6640,1,1,2,4
6641,2,5,1,6
6642,1,1,2,4
6643,1,7,1,5
6644,1,4,3,3
6645,1,4,3,1
6646,1,5,2,4
6647,2,7,4,2
6648,2,2,6,4
6649,1,5,1,1
6650,1,1,1,6
6651,2,5,2,3
6652,2,3,1,5
6653,1,4,2,4
6654,2,4,4,2
6655,2,2,6,6
6656,2,7,6,3
6657,1,4,2,6
6658,1,5,4,3
6659,2,6,6,6
6660,1,5,6,4
6661,1,5,2,5
6662,2,5,5,5
6663,1,2,3,4
6664,2,2,3,5
6665,1,6,3,4
6666,1,5,7,6
6667,2,2,4,3
6668,1,4,6,2
6669,2,3,6,6
6670,1,4,4,5
6671,2,5,2,3
6672,1,5,2,5
6673,1,7,1,7
6674,1,5,6,6
6675,1,7,1,7
6676,2,7,3,3
6677,1,4,2,5
6678,1,3,3,6
6679,2,5,7,6
6680,1,5,4,2
6681,2,6,4,2
6682,2,2,3,5
6683,1,2,2,5
6684,2,3,2,5
6685,2,7,6,3
6686,2,6,2,2
6687,2,2,7,4
6688,1,5,1,1
6689,2,5,5,2
6690,1,5,6,5
6691,2,7,1,7
6692,1,5,2,7
6693,1,7,2,3
6694,1,2,3,2
6695,1,3,4,7
6696,2,5,2,5
6697,1,7,1,5
6698,1,5,6,7
6699,1,3,4,6
6700,1,4,7,7
6701,2,2,1,4
6702,1,5,5,5
6703,2,6,1,7
6704,1,2,2,5
6705,2,2,6,3
6706,1,2,7,1
6707,1,2,6,2
6708,1,7,7,6
6709,1,3,2,4
6710,1,4,4,3
6711,1,4,1,5
6712,2,5,4,6
6713,2,5,6,5
6714,1,2,6,5
6715,2,5,4,6
6716,1,3,4,4
6717,2,3,6,1
6718,1,7,6,6
6719,2,2,7,2
6720,1,2,3,4
6721,1,3,4,4
6722,2,5,3,7
6723,2,5,3,5
6724,2,7,4,6
6725,2,6,2,4
6726,1,7,1,7
6727,1,1,2,7
6728,2,7,7,6
6729,2,2,4,5
6730,2,5,5,5
6731,2,4,3,5
6732,1,5,6,3
6733,2,7,4,4
6734,2,4,6,3
6735,1,3,6,5
6736,1,4,4,4
6737,1,7,1,4
6738,2,2,6,5
6739,2,5,4,5
6740,1,4,2,3
6741,2,6,6,1
6742,2,7,1,4
6743,2,7,5,5
6744,1,3,6,4
6745,1,3,2,3
6746,1,6,7,3
6747,1,3,2,5
6748,1,6,1,6
6749,2,3,4,5
6750,1,7,1,4
6751,2,7,2,4
6752,1,5,4,2
6753,2,1,1,7
6754,2,4,4,6
6755,1,3,7,3
6756,2,6,1,7
6757,2,4,4,6
6758,2,7,4,7
6759,1,2,1,6
6760,1,2,6,5
6761,1,1,2,3
6762,1,2,1,5
6763,1,3,3,1
6764,2,6,5,6
6765,1,4,3,6
6766,2,4,99,7
6767,2,6,1,5
6768,2,1,1,7
6769,2,5,4,2
6770,2,6,1,6
6771,1,3,7,3
6772,2,6,2,2
6773,2,4,1,7
6774,1,2,2,5
6775,1,4,2,4
6776,2,4,7,7
6777,2,5,7,7
6778,2,6,6,5
6779,2,5,1,4
6780,1,3,2,2
6781,2,6,2,6
6782,1,5,3,5
6783,2,2,6,5
6784,2,2,1,2
6785,1,1,4,4
6786,1,3,3,7
6787,1,4,1,5
6788,1,6,1,2
6789,2,4,4,7
6790,2,3,6,3
6791,2,6,4,7
6792,1,3,2,5
6793,1,2,4,4
6794,1,5,4,1
6795,2,5,2,7
6796,1,5,1,5
6797,1,4,6,5
6798,2,5,4,5
6799,2,1,1,7
6800,2,7,4,7
6801,1,5,4,2
6802,1,6,3,5
6803,2,4,6,7
6804,2,5,6,5
6805,1,7,4,6
6806,1,6,2,5
6807,2,7,2,5
6808,2,2,6,7
6809,1,3,7,7
6810,2,5,1,1
6811,2,6,5,1
6812,1,5,1,3
6813,1,1,1,7
6814,2,3,6,3
6815,2,7,7,3
6816,2,7,1,7
6817,2,3,6,5
6818,1,4,4,2
6819,1,4,6,4
6820,2,5,5,3
6821,2,1,1,6
6822,1,6,1,3
6823,1,6,4,5
6824,2,3,7,4
6825,1,1,4,4
6826,2,4,5,3
6827,1,6,2,5
6828,1,4,7,4
6829,2,7,1,7
6830,2,4,4,4
6831,1,7,7,5
6832,1,5,2,2
6833,1,4,6,5
6834,2,2,2,3
6835,2,3,1,7
6836,2,2,7,7
6837,2,1,1,7
6838,1,3,3,6
6839,2,2,7,5
6840,1,4,6,3
6841,1,3,3,4
6842,1,7,2,6
6843,1,4,3,7
6844,2,6,2,5
6845,2,6,6,6
6846,2,2,4,5
6847,1,6,7,5
6848,1,6,99,5
6849,2,3,7,6
6850,2,7,2,5
6851,2,5,2,5
6852,2,6,1,6
6853,2,4,4,2
6854,1,2,4,4
6855,2,2,6,7
6856,2,5,6,5
6857,2,5,3,3
6858,2,3,7,1
6859,2,4,2,5
6860,2,3,7,7
6861,2,6,4,7
6862,2,7,2,2
6863,2,4,2,5
6864,1,7,2,5
6865,1,5,1,1
6866,1,1,2,7
6867,1,1,2,3
6868,2,6,1,5
6869,2,6,2,7
6870,1,5,2,3
6871,1,3,6,4
6872,1,6,3,5
6873,1,3,6,3
6874,2,1,2,6
6875,1,5,1,3
6876,2,3,2,6
6877,2,4,2,4
6878,2,5,1,5
6879,1,4,3,5
6880,1,4,1,6
6881,2,7,2,7
6882,1,1,3,4
6883,2,7,2,7
6884,1,3,4,6
6885,2,7,6,7
6886,2,5,1,7
6887,2,4,4,5
6888,1,3,6,5
6889,1,3,2,5
6890,1,6,6,7
6891,2,5,2,5
6892,2,6,1,7
6893,2,6,2,1
6894,2,6,7,1
6895,1,3,4,2
6896,1,5,3,3
6897,2,5,1,5
6898,1,5,6,4
6899,1,6,5,3
6900,2,5,4,98
6901,2,5,4,1
6902,1,3,4,7
6903,2,4,7,6
6904,2,5,4,3
6905,1,6,3,2
6906,2,4,4,5
6907,1,3,5,7
6908,1,3,1,4
6909,2,3,6,7
6910,1,5,2,4
6911,1,6,7,2
6912,1,4,4,3
6913,1,7,3,2
6914,2,1,2,6
6915,2,4,99,3
6916,1,6,2,5
6917,1,2,1,6
6918,2,5,7,6
6919,1,3,2,4
6920,2,1,97,7
6921,2,7,4,6
6922,1,2,3,2
6923,2,7,7,7
6924,2,2,6,3
6925,2,4,4,7
6926,2,4,3,7
6927,2,3,5,5
6928,2,6,5,5
6929,2,2,4,5
6930,1,5,2,1
6931,2,6,2,4
6932,1,3,4,3
6933,2,6,1,1
6934,2,2,2,6
6935,2,1,2,3
6936,1,6,1,2
6937,1,6,3,6
6938,2,5,4,5
6939,1,2,3,3
6940,1,6,4,5
6941,1,3,4,5
6942,1,2,3,3
6943,2,4,3,5
6944,1,4,7,3
6945,1,2,6,4
6946,1,4,98,7
6947,1,5,2,3
6948,2,6,7,2
6949,1,2,5,3
6950,2,4,4,7
6951,2,7,2,6
6952,1,5,7,4
6953,1,6,2,4
6954,2,7,2,5
6955,2,1,2,3
6956,2,4,5,6
6957,1,7,1,7
6958,1,3,2,3
6959,1,5,7,2
6960,1,3,4,5
6961,1,6,1,5
6962,2,3,4,4
6963,1,7,4,1
6964,2,3,7,7
6965,1,4,1,3
6966,2,6,1,1
6967,1,6,7,3
6968,2,1,2,5
6969,2,3,4,3
6970,2,5,2,5
6971,1,5,1,7
6972,1,7,5,4
6973,2,5,2,3
6974,2,1,2,5
6975,1,6,6,6
6976,1,5,6,1
6977,2,3,7,3
6978,2,6,4,4
6979,1,4,2,5
6980,2,4,5,5
6981,2,7,1,6
6982,1,6,2,1
6983,1,4,4,3
6984,2,3,6,6
6985,2,4,6,5
6986,2,4,2,3
6987,2,7,3,5
6988,2,2,5,4
6989,1,7,3,6
6990,2,3,7,4
6991,2,4,4,6
6992,1,2,4,6
6993,2,6,1,6
6994,2,2,6,4
6995,2,3,4,5
6996,2,7,5,3
6997,1,4,2,3
6998,1,4,2,3
6999,1,2,3,5
7000,2,6,4,5
7001,2,5,6,6
7002,1,2,2,3
7003,2,3,4,1
7004,2,4,2,6
7005,2,5,4,5
7006,1,4,4,3
7007,1,7,6,5
7008,2,7,1,7
7009,1,3,5,4
7010,1,5,4,3
7011,1,3,2,6
7012,2,5,1,5
7013,1,4,4,5
7014,2,2,6,5
7015,1,3,4,4
7016,1,1,2,3
7017,1,6,1,5
7018,2,2,1,3
7019,1,3,6,5
7020,1,3,3,5
7021,1,3,3,3
7022,2,3,6,3
7023,1,5,2,3
7024,2,7,3,5
7025,2,6,6,6
7026,1,7,1,7
7027,2,6,1,6
7028,2,3,4,5
7029,2,4,7,5
7030,2,5,2,5
7031,2,4,5,3
7032,1,5,4,5
7033,2,4,7,3
7034,2,7,3,97
7035,2,6,3,3
7036,2,6,6,3
7037,2,2,6,6
7038,2,5,4,5
7039,2,5,5,6
7040,2,3,6,5
7041,2,6,6,2
7042,2,3,7,4
7043,1,1,1,6
7044,1,4,6,2
7045,2,6,1,6
7046,1,5,4,3
7047,2,7,1,6
7048,2,3,6,6
7049,2,7,5,5
7050,2,3,4,5
7051,1,4,3,2
7052,2,7,1,7
7053,1,4,6,5
7054,1,1,2,6
7055,1,3,2,5
7056,1,1,97,97
7057,1,2,2,5
7058,2,7,2,6
7059,1,1,4,3
7060,1,4,6,3
7061,1,5,4,5
7062,2,7,1,5
7063,2,6,3,5
7064,2,7,1,3
7065,2,7,2,5
7066,1,1,2,6
7067,1,5,4,5
7068,1,6,4,1
7069,2,6,4,4
7070,1,6,1,1
7071,2,4,2,5
7072,2,1,2,5
7073,2,7,1,7
7074,1,6,1,7
7075,1,4,4,2
7076,2,3,4,5
7077,1,5,5,3
7078,2,5,7,4
7079,2,4,2,3
7080,2,6,4,3
7081,1,5,7,3
7082,2,2,4,4
7083,1,7,1,7
7084,2,3,6,6
7085,1,7,6,1
7086,2,7,1,6
7087,2,3,4,7
7088,1,5,7,5
7089,1,6,1,4
7090,1,3,7,3
7091,2,1,99,4
7092,2,3,7,5
7093,1,6,2,7
7094,1,3,1,6
7095,1,6,6,6
7096,2,4,2,6
7097,2,2,2,5
7098,2,6,1,5
7099,2,6,4,4
7100,2,6,1,6
7101,1,6,1,7
7102,1,5,1,4
7103,2,2,2,5
7104,2,5,6,5
7105,2,5,7,3
7106,1,6,4,7
7107,2,6,2,7
7108,2,2,6,4
7109,2,2,4,3
7110,2,6,7,3
7111,2,6,7,4
7112,1,6,1,1
7113,1,5,4,6
7114,2,5,5,5
7115,1,5,3,6
7116,2,3,5,4
7117,2,5,2,6
7118,1,3,6,4
7119,2,3,4,7
7120,2,3,4,5
7121,2,5,2,3
7122,2,5,6,3
7123,1,6,1,7
7124,2,4,6,5
7125,2,6,3,5
7126,2,3,2,5
7127,2,4,4,7
7128,2,1,2,3
7129,1,1,3,3
7130,1,4,2,4
7131,1,6,1,5
7132,2,5,4,3
7133,2,3,4,5
7134,2,6,2,4
7135,1,6,1,5
7136,2,2,6,7
7137,2,6,2,4
7138,2,2,6,5
7139,2,1,1,7
7140,1,4,6,3
7141,2,1,1,6
7142,1,4,4,1
7143,1,3,4,5
7144,1,3,6,4
7145,2,5,4,7
7146,2,4,4,3
7147,1,5,1,7
7148,2,7,2,7
7149,1,3,6,5
7150,2,1,2,7
7151,1,2,4,3
7152,1,3,6,7
7153,2,3,4,2
7154,2,4,6,6
7155,1,2,7,2
7156,2,5,4,3
7157,1,7,3,5
7158,1,7,1,5
7159,1,6,2,5
7160,2,3,4,5
7161,2,6,2,5
7162,1,4,5,3
7163,1,1,2,5
7164,2,6,6,5
7165,2,7,4,6
7166,1,6,3,4
7167,2,6,7,2
7168,2,3,7,3
7169,1,3,7,3
7170,2,6,2,4
7171,2,7,4,6
7172,2,2,4,7
7173,2,6,4,6
7174,1,7,2,7
7175,1,6,7,5
7176,2,5,6,4
7177,1,5,1,3
7178,2,5,2,6
7179,2,7,1,6
7180,1,2,4,5
7181,2,5,6,1
7182,1,6,4,2
7183,1,5,7,3
7184,1,5,3,5
7185,1,2,6,4
7186,2,7,1,7
7187,2,6,2,5
7188,2,5,2,5
7189,2,1,2,2
7190,1,6,1,1
7191,1,2,6,7
7192,2,7,1,6
7193,2,1,1,4
7194,2,2,6,6
7195,1,4,4,2
7196,2,6,3,3
7197,2,5,4,6
7198,1,2,7,3
7199,1,5,6,6
7200,2,6,6,4
7201,1,4,1,5
7202,1,2,6,4
7203,2,6,4,7
7204,2,4,4,2
7205,1,4,6,3
7206,2,3,4,3
7207,2,6,2,7
7208,2,3,6,3
7209,1,5,4,2
7210,1,4,4,3
7211,1,2,4,5
7212,2,7,1,5
7213,1,6,3,6
7214,2,5,4,5
7215,2,2,4,5
7216,1,5,6,2
7217,2,6,1,5
7218,1,4,7,6
7219,2,2,6,5
7220,2,7,1,7
7221,1,2,4,6
7222,2,3,2,4
7223,1,1,1,5
7224,1,6,2,3
7225,2,7,2,6
7226,1,6,3,7
7227,2,4,3,5
7228,1,3,6,3
7229,1,5,6,2
7230,1,3,3,3
7231,2,5,6,4
7232,1,1,2,4
7233,2,4,6,4
7234,2,5,2,5
7235,2,5,2,7
7236,2,6,2,6
7237,1,4,6,7
7238,1,7,3,7
7239,1,6,2,3
7240,2,4,6,7
7241,2,7,6,2
7242,2,5,2,6
7243,2,2,6,3
7244,2,1,5,5
7245,2,5,2,1
7246,2,6,7,3
7247,1,3,4,2
7248,2,6,1,7
7249,2,5,2,5
7250,2,2,6,4
7251,1,3,7,3
7252,1,6,4,6
7253,1,2,4,3
7254,2,4,6,4
7255,1,7,3,6
7256,1,2,2,4
7257,1,5,6,5
7258,1,3,4,6
7259,1,1,2,4
7260,1,4,3,4
7261,1,5,4,4
7262,1,7,3,5
7263,2,3,7,6
7264,1,4,1,3
7265,2,2,3,5
7266,2,3,6,7
7267,1,3,7,5
7268,2,5,4,2
7269,1,5,5,6
7270,2,5,4,6
7271,2,5,2,1
7272,2,1,2,5
7273,2,6,1,7
7274,2,5,1,4
7275,2,6,2,4
7276,1,6,6,4
7277,2,2,2,3
7278,2,2,2,6
7279,1,1,4,4
7280,1,3,3,5
7281,2,6,2,6
7282,1,6,2,6
7283,1,6,5,2
7284,2,5,2,7
7285,1,1,2,5
7286,1,1,2,5
7287,1,4,6,1
7288,1,6,2,6
7289,1,5,4,4
7290,1,7,2,4
7291,1,4,3,7
7292,2,1,2,3
7293,1,6,2,7
7294,2,2,7,3
7295,1,5,4,2
7296,1,5,5,3
7297,1,6,4,7
7298,1,3,4,6
7299,2,5,5,4
7300,2,3,4,4
7301,2,6,2,1
7302,1,6,3,4
7303,2,3,6,5
7304,1,2,3,5
7305,2,5,6,6
7306,1,2,4,2
7307,1,2,6,6
7308,2,3,6,5
7309,2,5,4,5
7310,2,6,2,5
7311,2,7,2,6
7312,1,5,5,5
7313,1,1,2,2
7314,1,4,4,4
7315,1,5,4,1
7316,2,3,4,7
7317,1,2,6,6
7318,1,2,4,5
7319,2,4,7,6
7320,2,2,6,5
7321,2,5,5,4
7322,2,6,2,6
7323,1,2,7,1
7324,1,6,2,6
7325,2,6,1,4
7326,1,5,2,1
7327,2,5,2,4
7328,2,3,4,4
7329,2,6,1,5
7330,1,3,7,7
7331,2,4,6,3
7332,1,2,1,5
7333,2,5,4,6
7334,1,5,2,2
7335,1,3,6,3
7336,1,4,2,4
7337,2,6,2,5
7338,1,1,2,5
7339,1,7,1,1
7340,1,1,2,4
7341,2,7,4,3
7342,1,7,6,1
7343,1,7,5,1
7344,2,7,1,7
7345,1,4,3,3
7346,2,4,6,4
7347,2,5,4,5
7348,2,4,4,7
7349,2,6,2,6
7350,2,5,7,5
7351,2,2,4,6
7352,1,3,7,5
7353,1,7,1,3
7354,1,3,3,6
7355,1,4,4,3
7356,2,7,1,5
7357,2,2,7,5
7358,1,1,1,7
7359,2,2,4,4
7360,1,4,3,2
7361,1,1,2,6
7362,2,5,2,7
7363,2,1,4,4
7364,1,2,3,3
7365,2,2,1,6
7366,2,4,4,3
7367,2,3,7,6
7368,1,5,6,4
7369,2,1,2,97
7370,2,2,3,5
7371,1,5,4,3
7372,2,3,6,6
7373,1,6,4,5
7374,2,5,4,7
7375,1,4,7,2
7376,2,6,6,7
7377,2,4,4,4
7378,1,4,7,7
7379,2,6,4,5
7380,2,4,2,3
7381,1,6,2,4
7382,2,6,4,7
7383,1,6,4,3
7384,2,3,6,7
7385,1,1,4,1
7386,1,2,6,3
7387,2,2,5,7
7388,2,2,4,7
7389,1,6,4,1
7390,1,4,6,5
7391,2,3,2,7
7392,1,3,2,6
7393,1,3,4,6
7394,2,5,7,3
7395,1,4,3,6
7396,1,1,2,3
7397,1,7,1,7
7398,2,2,6,5
7399,2,3,4,3
7400,2,5,6,5
7401,1,1,1,7
7402,2,5,4,2
7403,2,2,4,6
7404,1,4,2,5
7405,2,7,6,6
7406,2,4,4,6
7407,1,5,2,2
7408,1,5,2,2
7409,1,2,5,4
7410,1,4,4,7
7411,1,7,3,1
7412,1,3,6,4
7413,2,4,4,2
7414,1,1,1,7
7415,2,7,4,7
7416,2,1,1,5
7417,1,6,1,6
7418,2,5,6,6
7419,2,3,2,5
7420,1,5,4,1
7421,2,2,6,6
7422,2,5,1,3
7423,2,2,6,3
7424,2,3,6,4
7425,2,7,1,7
7426,1,1,2,5
7427,2,2,2,3
7428,2,7,3,6
7429,2,5,2,6
7430,1,3,4,2
7431,2,5,2,3
7432,2,2,7,5
7433,2,2,4,5
7434,1,2,3,3
7435,1,1,2,4
7436,2,3,3,7
7437,2,1,2,7
7438,2,7,4,6
7439,2,5,4,5
7440,1,5,6,3
7441,2,5,2,6
7442,2,4,4,2
7443,1,6,7,2
7444,1,1,1,6
7445,1,5,2,2
7446,2,6,2,5
7447,2,7,2,5
7448,2,7,1,4
7449,1,3,4,3
7450,2,7,1,7
7451,2,5,7,3
7452,2,6,4,5
7453,2,6,6,7
7454,2,4,7,2
7455,2,7,1,7
7456,1,7,6,2
7457,1,6,2,4
7458,2,5,4,6
7459,1,6,6,1
7460,2,4,2,2
7461,2,3,3,3
7462,2,6,2,1
7463,1,5,2,6
7464,2,6,1,7
7465,1,1,2,4
7466,1,4,2,2
7467,1,2,3,7
7468,1,4,2,3
7469,1,1,2,5
7470,1,5,6,6
7471,2,7,97,5
7472,2,6,7,2
7473,2,6,4,7
7474,1,3,7,7
7475,2,7,1,6
7476,1,6,6,2
7477,2,5,4,3
7478,1,6,1,1
7479,1,3,6,3
7480,2,5,7,3
7481,1,5,3,3
7482,1,6,2,1
7483,1,5,2,4
7484,1,6,6,5
